Order ID,Order Number,Total Price Due,Date,Employee ID,Customer ID,Order Satisfied,Items Ordered
100181,181,14.88,10/5/2022,415480,803,True,"['Chick-fil-A Chicken Sandwich - Combo', 'Chicken, Egg, & Cheese Muffin', 'Honest Kids Apple Juice', 'Waffle Potato Fries - Medium']"
100182,182,12.59,10/5/2022,486708,993,True,"['Nuggets - 4 Pc.', 'Fruit Cup Small', 'Buttered Biscuit', 'Chick-fil-A Chicken Deluxe Sandwich', 'English Muffin']"
100183,183,28.11,10/5/2022,669838,157,True,"['Frosted Lemonade', 'Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)', 'Waffle Potato Chips', 'Gallon Beverage', '1% Chocolate Milk']"
100184,184,20.73,10/5/2022,871008,464,True,"['Bacon, Egg, & Cheese Biscuit', 'Grilled Market Salad w/ Grilled Filet', 'Grilled Market Salad w/ Grilled Nuggets']"
100185,185,7.40,10/5/2022,871008,60,True,"['Fruit Cup Medium', 'Sausage, Egg, & Cheese Biscuit']"
100186,186,23.18,10/5/2022,106478,658,True,"['Grilled Market Salad w/ Chick-n-Strips', 'Grilled Market Salad w/ Grilled Filet', 'Coca-Cola', 'Bacon, Egg, & Cheese Biscuit']"
100187,187,2.19,10/5/2022,748375,3,True,['Breakfast Filets']
100188,188,18.53,10/5/2022,493194,724,True,"['Diet Coke', 'Buttered Biscuit', 'Chick-fil-A Nuggets - Combo 8 Pc.', 'Grilled Chicken Cool Wrap', 'Nuggets - 4 Pc.']"
100189,189,3.75,10/5/2022,748375,72,True,['Grilled Nuggets - 4 Pc.']
100190,190,15.00,10/5/2022,528785,390,True,"['Spicy Chicken Deluxe Sandwich', 'Egg White Grill', '1% Chocolate Milk', 'Waffle Potato Chips', '1/2 Lemonade, 1/2 Diet Lemonade']"
100191,191,3.05,10/5/2022,721405,791,True,['Chick-fil-A Nuggets 8 Pc.']
100192,192,21.02,10/5/2022,699912,797,True,"['Bacon, Egg, & Cheese Biscuit', 'Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Hash Brown Scramble Bowl', 'Grilled Market Salad w/ Grilled Filet']"
100193,193,29.07,10/5/2022,871008,22,True,"['Grilled Chicken Club Sandwich - Combo', '1% Chocolate Milk', 'Chick-n-Strips - Combo 3 Pc.', 'Fruit Cup Large', 'Grilled Market Salad w/ Grilled Nuggets']"
100194,194,16.19,10/5/2022,706968,617,True,"['Diet Coke', 'Breakfast Filets', 'Bacon, Egg, & Cheese Muffin', 'Chick-fil-A Nuggets 8 Pc.', 'Chick-fil-A Nuggets (Grilled) 8 Pc.']"
100195,195,6.55,10/5/2022,714610,777,True,['Chick-fil-A Chicken Deluxe Sandwich - Combo']
100196,196,13.28,10/5/2022,150541,575,True,"['Chick-fil-A Chicken Sandwich - Combo', 'Simply Orange', 'Waffle Potato Fries - Small', 'Breakfast Filets']"
100197,197,5.19,10/5/2022,714610,938,True,['Strawberry Milkshake']
100198,198,20.65,10/5/2022,908714,344,True,"['Chick-fil-A Chicken Sandwich - Combo', 'Fruit Cup Small', 'Frosted Lemonade', 'Grilled Nuggets - 4 Pc.', 'Chick-fil-A Nuggets (Grilled) 8 Pc.']"
100199,199,7.76,10/5/2022,721405,60,True,"['Chicken Biscuit', 'Iced Coffee', 'Waffle Potato Fries - Medium']"
100200,200,3.85,10/5/2022,486708,265,True,['Iced Coffee']
100201,201,20.14,10/5/2022,150541,461,True,"['Spicy Southwest Salad', 'Grilled Market Salad w/ Grilled Filet']"
100202,202,22.14,10/5/2022,528785,79,True,"['Chick-fil-A Chicken Sandwich - Combo', 'Iced Coffee', 'Chicken Biscuit', 'Grilled Market Salad w/ Grilled Nuggets', 'Chocolate Chunk Cookie']"
100203,203,27.27,10/5/2022,714610,643,True,"['Grilled Market Salad', 'Chocolate Milkshake', 'Chick-fil-A Chicken Deluxe Sandwich', 'Chick-fil-A Nuggets 8 Pc.', 'Grilled Market Salad w/ Spicy Filet']"
100204,204,8.04,10/5/2022,415480,864,True,"['Diet Coke', 'Hash Brown Scramble Burrito']"
100205,205,24.82,10/5/2022,415480,239,True,"['Autumn Spice Milkshake', 'Grilled Market Salad w/ Spicy Grilled Filet', 'Grilled Chicken Cool Wrap - Combo', 'Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)']"
100206,206,8.00,10/5/2022,486708,67,True,"['Chick-n-Strips 3 Pc.', 'Bacon, Egg, & Cheese Muffin']"
100207,207,2.89,10/5/2022,721405,146,True,"['Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)']"
100208,208,12.83,10/5/2022,493194,771,True,"['Autumn Spice Milkshake', 'Simply Orange', 'Chick-fil-A Chicken Deluxe Sandwich']"
100209,209,27.09,10/5/2022,699912,813,True,"['Grilled Chicken Cool Wrap - Combo', 'Sprite', 'Grilled Chicken Club Sandwich - Combo', 'Fruit Cup Large', 'Chick-fil-A Nuggets (Grilled) 8 Pc.']"
100210,210,21.32,10/5/2022,738176,3,True,"['1/2 Lemonade, 1/2 Diet Lemonade', 'Fruit Cup Large', 'Spicy Chicken Deluxe Sandwich - Combo', 'Egg White Grill', 'Grilled Nuggets - 4 Pc.']"
100211,211,3.44,10/5/2022,714610,152,True,"['Chocolate Chunk Cookie', 'Waffle Potato Fries - Small']"
100212,212,20.17,10/5/2022,415480,12,True,"['Chicken, Egg, & Cheese Biscuit', 'Chick-n-Strips 2 Pc.', 'Chick-n-Strips 1 Pc.', 'Freshly Brewed Iced Tea Sweetened', 'Hash Brown Scramble Burrito']"
100213,213,2.45,10/5/2022,669838,278,True,['Freshly Brewed Iced Tea Unsweetened']
100214,214,10.69,10/5/2022,493194,247,True,"['Grilled Market Salad w/ Chick-n-Strips', 'Spicy Chicken Biscuit']"
100215,215,5.19,10/5/2022,748375,8,True,['Grilled Chicken Cool Wrap']
100216,216,17.54,10/5/2022,748375,148,True,"['Spicy Southwest Salad', 'Grilled Chicken Club Sandwich']"
100217,217,13.89,10/5/2022,486708,552,True,"['Chick-n-Strips - Combo 3 Pc.', 'Spicy Chicken Deluxe Sandwich', 'Grilled Nuggets - 4 Pc.']"
100218,218,27.33,10/5/2022,871008,472,True,"['Fruit Cup Large', 'Gallon Beverage', 'Buddy Fruits Apple Sauce', '1/2 Sweet Tea, 1/2 Unsweet Tea', 'Breakfast Filets']"
100219,219,10.83,10/5/2022,865465,492,True,"['Spicy Chicken Sandwich', 'Sausage, Egg, & Cheese Biscuit', 'Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)']"
100220,220,4.99,10/5/2022,274617,761,True,"['Chicken, Egg, & Cheese Biscuit']"
100221,221,1.99,10/5/2022,714610,767,True,['1% Chocolate Milk']
100222,222,18.28,10/5/2022,706968,567,True,"['Bacon, Egg, & Cheese Biscuit', 'Spicy Chicken Sandwich - Combo', 'Spicy Chicken Deluxe Sandwich', 'Iced Coffee']"
100223,223,10.64,10/5/2022,699912,864,True,"['Diet Coke', 'Grilled Market Salad w/ Grilled Nuggets']"
100224,224,9.29,10/6/2022,699912,31,True,"['Grilled Chicken Sandwich', 'Sprite', 'Greek Yogurt Parfait']"
100225,225,6.55,10/6/2022,865465,683,True,['Chick-fil-A Chicken Deluxe Sandwich - Combo']
100226,226,6.39,10/6/2022,669838,76,True,"['Waffle Potato Fries - Medium', 'Waffle Potato Fries - Large', 'Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)']"
100227,227,14.05,10/6/2022,274617,110,True,"['Iced Coffee', 'Chick-fil-A Chicken Sandwich - Combo', 'Fruit Cup Large']"
100228,228,1.99,10/6/2022,871008,814,True,['1% Chocolate Milk']
100229,229,9.30,10/6/2022,721405,582,True,"['Chick-fil-A Chicken Deluxe Sandwich - Combo', 'Fruit Cup Medium']"
100230,230,23.63,10/6/2022,908714,827,True,"['Coca-Cola', 'Gallon Beverage', 'Hash Brown Scramble Bowl']"
100231,231,42.77,10/6/2022,415480,118,True,"['Gallon Beverage', 'Chick-n-Strips - Combo 3 Pc.', 'Bacon, Egg, & Cheese Biscuit', 'Grilled Market Salad w/ Spicy Grilled Filet', 'Grilled Chicken Club Sandwich - Combo']"
100232,232,5.34,10/6/2022,721405,895,True,"['Coca-Cola', '1/2 Lemonade, 1/2 Diet Lemonade']"
100233,233,11.69,10/6/2022,486708,867,True,['Cobb Salad']
100234,234,9.77,10/6/2022,486708,240,True,"['Chocolate Fudge Brownie', 'Honest Kids Apple Juice', 'Vanilla Milkshake']"
100235,235,13.98,10/6/2022,486708,292,True,"['Simply Orange', 'Chick-n-Strips 3 Pc.', '1% Chocolate Milk', 'Frosted Lemonade']"
100236,236,2.89,10/6/2022,106478,591,True,"['Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)']"
100237,237,13.49,10/6/2022,748375,758,True,"['Hash Brown Scramble Burrito', 'Fruit Cup Large', 'Chick-fil-A Chicken Deluxe Sandwich']"
100238,238,11.84,10/6/2022,106478,953,True,"['Chick-n-Strips - Combo 3 Pc.', 'Hash Brown Scramble Bowl']"
100239,239,18.52,10/6/2022,150541,318,True,"['Chick-n-Minis', 'Diet Lemonade', 'Freshly Brewed Iced Tea Sweetened', 'Grilled Market Salad w/ Nuggets']"
100240,240,10.45,10/6/2022,865465,511,True,"['Grilled Market Salad w/ Spicy Grilled Filet', 'Chicken Biscuit']"
100241,241,20.08,10/6/2022,721405,784,True,"['Nuggets - 4 Pc.', 'Cookies & Cream Milkshake', 'Chick-n-Minis', 'Chick-fil-A Chicken Deluxe Sandwich - Combo']"
100242,242,5.59,10/6/2022,748375,385,True,['Autumn Spice Milkshake']
100243,243,6.55,10/6/2022,493194,207,True,['Chick-fil-A Chicken Deluxe Sandwich - Combo']
100244,244,17.22,10/6/2022,871851,922,True,"['Egg White Grill', 'Chick-n-Strips - Combo 3 Pc.', 'Diet Lemonade', 'Freshly Brewed Iced Tea Sweetened', 'Honest Kids Apple Juice']"
100245,245,5.34,10/6/2022,486708,172,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)', '1/2 Sweet Tea, 1/2 Unsweet Tea']"
100246,246,18.98,10/6/2022,871851,493,True,"['Grilled Market Salad', 'Cookies & Cream Milkshake', 'English Muffin', 'Grilled Nuggets - 6 Pc.']"
100247,247,1.55,10/6/2022,738176,650,True,['Waffle Potato Fries - Small']
100248,248,12.24,10/6/2022,150541,821,True,"['Grilled Chicken Club Sandwich - Combo', 'Chick-fil-A Nuggets (Grilled) 8 Pc.']"
100249,249,12.74,10/6/2022,669838,4,True,"['Chick-fil-A Chicken Sandwich - Combo', 'Spicy Chicken Deluxe Sandwich - Combo']"
100250,250,4.39,10/6/2022,528785,518,True,['Grilled Chicken Sandwich']
100251,251,16.12,10/6/2022,415480,784,True,"['Fruit Cup Small', 'Spicy Chicken Sandwich', 'Hash Brown Scramble Burrito', 'Grilled Chicken Cool Wrap']"
100252,252,11.65,10/6/2022,415480,404,True,"['Waffle Potato Fries - Large', 'Iced Coffee', 'Chick-fil-A Chicken Sandwich - Combo']"
100253,253,27.98,10/6/2022,714610,432,True,"['Grilled Market Salad w/ Grilled Filet', 'Fruit Cup Large', 'Spicy Southwest Salad', 'Simply Orange']"
100254,254,2.89,10/6/2022,721405,444,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)']"
100255,255,24.34,10/6/2022,865465,524,True,"['Bacon, Egg, & Cheese Biscuit', 'Sprite', 'Autumn Spice Milkshake', 'Spicy Southwest Salad']"
100256,256,7.44,10/6/2022,908714,922,True,"['Hash Brown Scramble Burrito', 'Waffle Potato Fries - Large']"
100257,257,11.44,10/6/2022,486708,679,True,"['Sausage, Egg, & Cheese Biscuit', 'Spicy Chicken Deluxe Sandwich - Combo']"
100258,258,13.48,10/6/2022,721405,861,True,"['Chicken, Egg, & Cheese Muffin', 'Grilled Market Salad w/ Nuggets']"
100259,259,19.96,10/6/2022,871008,466,True,"['Chicken, Egg, & Cheese Muffin', 'Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)', 'Simply Orange', 'Grilled Market Salad w/ Spicy Grilled Filet']"
100260,260,6.19,10/6/2022,528785,868,True,['Spicy Chicken Sandwich - Combo']
100261,261,25.95,10/6/2022,721405,391,True,"['Vanilla Milkshake', 'Spicy Southwest Salad', 'Chicken Biscuit', 'Chick-fil-A Chicken Deluxe Sandwich - Combo']"
100262,262,10.18,10/6/2022,706968,599,True,"['Chick-n-Minis', 'Grilled Chicken Cool Wrap']"
100263,263,4.05,10/6/2022,738176,391,True,['Nuggets - 6 Pc.']
100264,264,18.98,10/6/2022,415480,233,True,"['Freshly Brewed Iced Tea Sweetened', 'Grilled Market Salad w/ Chick-n-Strips', 'Kale Crunch', 'Spicy Chicken Sandwich', 'Chicken Biscuit']"
100265,265,7.94,10/6/2022,727301,355,True,"['Frosted Coffee', 'Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)']"
100266,266,12.67,10/6/2022,106478,701,True,"['Simply Orange', 'Spicy Chicken Sandwich - Combo', 'Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)']"
100267,267,13.58,10/6/2022,699912,850,True,"['Grilled Chicken Club Sandwich - Combo', 'Cookies & Cream Milkshake']"
100268,268,16.83,10/6/2022,274617,811,True,"['Grilled Chicken Club Sandwich', 'Spicy Chicken Deluxe Sandwich - Combo', 'Chicken Biscuit', 'Breakfast Filets']"
100269,269,14.19,10/6/2022,738176,872,True,"['Chocolate Milkshake', 'Chick-fil-A Chicken Deluxe Sandwich - Combo', 'Coca-Cola']"
100270,270,17.22,10/6/2022,669838,934,True,"['Chicken, Egg, & Cheese Muffin', 'Chick-n-Strips 2 Pc.', 'Buttered Biscuit', 'Chick-n-Strips - Combo 3 Pc.']"
100271,271,8.39,10/6/2022,908714,753,True,['Grilled Chicken Club Sandwich - Combo']
100272,272,10.52,10/6/2022,493194,769,True,"['Chick-fil-A Chicken Sandwich', 'Hash Browns', 'Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)', 'Lemonade']"
100273,273,19.04,10/6/2022,528785,558,True,"['Bacon, Egg, & Cheese Biscuit', 'Bacon, Egg, & Cheese Muffin', 'Chick-fil-A Chicken Sandwich - Combo', 'Chick-n-Strips 2 Pc.']"
100274,274,3.05,10/6/2022,721405,465,True,['Chick-n-Strips 1 Pc.']
100275,275,6.79,10/6/2022,415480,429,True,['Spicy Chicken Deluxe Sandwich - Combo']
100276,276,10.64,10/6/2022,865465,953,True,"['Grilled Market Salad w/ Spicy Grilled Filet', 'Freshly Brewed Iced Tea Unsweetened']"
100277,277,10.13,10/6/2022,706968,665,True,"['1/2 Lemonade, 1/2 Diet Lemonade', 'Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)', 'Bacon, Egg, & Cheese Biscuit']"
100278,278,11.07,10/6/2022,528785,781,True,"['Lemonade', 'Waffle Potato Chips', 'Grilled Chicken Club Sandwich']"
100279,279,8.04,10/6/2022,738176,674,True,"['Diet Coke', 'Hash Brown Scramble Bowl']"
100280,280,16.67,10/6/2022,528785,423,True,"['Hash Browns', 'Grilled Market Salad w/ Grilled Filet', 'Spicy Chicken Deluxe Sandwich - Combo']"
100281,281,21.08,10/6/2022,274617,969,True,"['Grilled Market Salad w/ Spicy Filet', 'Iced Coffee', 'Chick-fil-A Nuggets (Grilled) 8 Pc.', 'Cookies & Cream Milkshake']"
100282,282,10.08,10/6/2022,493194,645,True,"['Chocolate Chunk Cookie', 'Grilled Market Salad w/ Chick-fil-A Filet']"
100283,283,14.46,10/6/2022,150541,618,True,"['Honest Kids Apple Juice', 'Hash Browns', 'Grilled Market Salad w/ Chick-n-Strips', 'Chocolate Fudge Brownie']"
100284,284,8.70,10/6/2022,150541,525,True,"['Diet Coke', 'Chick-n-Strips - Combo 3 Pc.']"
100285,285,19.14,10/6/2022,871008,972,True,"['1/2 Lemonade, 1/2 Diet Lemonade', 'Nuggets - 4 Pc.', 'Chicken Biscuit', 'Frosted Coffee', 'Autumn Spice Milkshake']"
100286,286,14.53,10/6/2022,908714,419,True,"['Chicken, Egg, & Cheese Biscuit', 'Simply Orange', 'Chick-fil-A Chicken Sandwich - Combo']"
100287,287,17.63,10/6/2022,274617,605,True,"['Fruit Cup Large', 'Grilled Market Salad w/ Nuggets', 'Strawberry Milkshake']"
100288,288,9.59,10/6/2022,748375,466,True,"['Waffle Potato Fries - Small', 'Coca-Cola', 'Grilled Chicken Club Sandwich']"
100289,289,21.77,10/6/2022,493194,379,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)', 'Kale Crunch', 'Waffle Potato Fries - Medium', 'Chick-n-Strips - Combo 3 Pc.', 'Grilled Market Salad w/ Chick-n-Strips']"
100290,290,19.54,10/6/2022,528785,383,True,"['Frosted Coffee', 'Greek Yogurt Parfait', 'Iced Coffee', 'Grilled Market Salad w/ Grilled Filet']"
100291,291,17.43,10/6/2022,748375,758,True,"['Grilled Market Salad w/ Grilled Filet', 'Spicy Chicken Deluxe Sandwich - Combo', '1/2 Sweet Tea, 1/2 Unsweet Tea']"
100292,292,22.68,10/6/2022,721405,185,True,"['Bacon, Egg, & Cheese Muffin', 'Grilled Nuggets - 6 Pc.', 'Grilled Market Salad w/ Spicy Grilled Filet', 'Vanilla Milkshake']"
100293,293,17.36,10/6/2022,871851,914,True,"['1% Chocolate Milk', 'Grilled Market Salad w/ Chick-fil-A Filet', 'Buttered Biscuit', 'Hash Brown Scramble Bowl']"
100294,294,11.69,10/6/2022,106478,891,True,"['Spicy Chicken Biscuit', 'Breakfast Filets', 'Frosted Coffee', 'English Muffin']"
100295,295,11.40,10/6/2022,486708,308,True,"['Sunjoy (1/2 Unsweet Tea, 1/2 Lemonade)', 'Chicken Biscuit', 'Chick-n-Strips - Combo 3 Pc.']"
100296,296,8.04,10/6/2022,415480,698,True,"['Grilled Chicken Club Sandwich', 'Dr Pepper']"
100297,297,13.33,10/6/2022,714610,364,True,"['Chocolate Fudge Brownie', 'Chick-n-Strips 1 Pc.', 'Simply Orange', 'Waffle Potato Fries - Medium', 'Greek Yogurt Parfait']"
100298,298,8.19,10/6/2022,908714,773,True,['Grilled Market Salad w/ Chick-n-Strips']
100299,299,12.39,10/6/2022,738176,745,True,"['Autumn Spice Milkshake', 'Sprite', 'Bacon, Egg, & Cheese Biscuit']"
100300,300,17.33,10/6/2022,274617,385,True,"['Chick-n-Strips 3 Pc.', 'Chick-fil-A Nuggets 8 Pc.', 'Diet Lemonade', 'Chicken, Egg, & Cheese Biscuit', 'Chick-n-Strips 1 Pc.']"
100301,301,14.42,10/6/2022,727301,424,True,"['Spicy Chicken Sandwich', 'Hash Browns', 'Chocolate Milkshake', 'Fruit Cup Large']"
100302,302,20.88,10/6/2022,699912,478,True,"['Grilled Market Salad w/ Spicy Filet', '1/2 Lemonade, 1/2 Diet Lemonade', 'Iced Coffee', 'Chick-fil-A Nuggets - Combo 8 Pc.']"
100303,303,9.09,10/6/2022,150541,862,True,"['Coca-Cola', 'Nuggets - 4 Pc.', 'Spicy Chicken Sandwich']"
100304,304,22.59,10/6/2022,706968,449,True,"['Chick-fil-A Chicken Deluxe Sandwich - Combo', 'Spicy Southwest Salad', 'Chick-n-Strips 2 Pc.']"
100305,305,11.14,10/6/2022,908714,394,True,"['Chick-fil-A Chicken Sandwich - Combo', 'Vanilla Milkshake']"
100306,306,15.67,10/6/2022,871851,785,True,"['1/2 Lemonade, 1/2 Diet Lemonade', 'Grilled Market Salad', 'Grilled Chicken Club Sandwich']"
100307,307,10.67,10/6/2022,274617,990,True,"['Sunjoy (1/2 Sweet Tea, 1/2 Diet Lemonade)', 'Grilled Chicken Cool Wrap', 'Dasani Bottled Water']"
100308,308,34.54,10/6/2022,908714,863,True,"['Chick-fil-A Chicken Deluxe Sandwich', 'Spicy Southwest Salad', 'Gallon Beverage', 'Chick-n-Strips 3 Pc.']"
100309,309,28.81,10/6/2022,274617,555,True,"['Grilled Market Salad w/ Nuggets', 'Spicy Chicken Sandwich', 'Grilled Market Salad w/ Chick-n-Strips', 'Chick-n-Strips - Combo 3 Pc.', 'Diet Lemonade']"
100310,310,12.03,10/6/2022,274617,10,True,"['Spicy Chicken Biscuit', 'Chick-fil-A Nuggets - Combo 8 Pc.', 'Hash Browns', 'Chocolate Chunk Cookie']"
100311,311,8.38,10/6/2022,748375,148,True,"['Kale Crunch', 'Autumn Spice Milkshake']"
100312,312,17.48,10/6/2022,738176,833,True,"['Hash Brown Scramble Bowl', 'Chick-n-Strips 1 Pc.', 'Vanilla Milkshake', 'Chick-fil-A Chicken Deluxe Sandwich']"
100313,313,4.88,10/6/2022,669838,521,True,"['Diet Lemonade', '1% Chocolate Milk']"
100314,314,15.89,10/6/2022,727301,415,True,"['Chick-fil-A Chicken Sandwich', 'Sausage, Egg, & Cheese Biscuit', 'Grilled Market Salad w/ Spicy Filet']"
100315,315,34.97,10/6/2022,493194,12,True,"['Chick-fil-A Nuggets 8 Pc.', 'Grilled Chicken Club Sandwich - Combo', 'Sunjoy (1/2 Unsweet Tea, 1/2 Diet Lemonade)', 'Gallon Beverage', 'Frosted Coffee']"
100316,316,2.79,10/6/2022,871851,378,True,['Kale Crunch']
100317,317,17.45,10/6/2022,871851,943,True,"['Chick-fil-A Nuggets - Combo 8 Pc.', 'Chicken Soup', 'Nuggets - 4 Pc.', 'Sprite', 'Chick-fil-A Nuggets 8 Pc.']"
100318,318,4.09,10/6/2022,727301,28,True,['Chick-n-Strips 2 Pc.']
100319,319,13.53,10/6/2022,706968,87,True,"['Grilled Market Salad w/ Nuggets', 'Nuggets - 4 Pc.', 'Honest Kids Apple Juice']"
100320,320,26.53,10/6/2022,274617,468,True,"['Nuggets - 6 Pc.', 'Grilled Market Salad w/ Spicy Filet', 'Bacon, Egg, & Cheese Muffin', 'Dr Pepper', 'Grilled Chicken Sandwich - Combo']"
100321,321,13.74,10/6/2022,106478,458,True,"['Grilled Market Salad', 'Chick-fil-A Chicken Deluxe Sandwich - Combo']"
100322,322,27.78,10/6/2022,721405,988,True,"['Spicy Chicken Deluxe Sandwich', 'Grilled Nuggets - 4 Pc.', 'Grilled Market Salad w/ Grilled Nuggets', 'Spicy Southwest Salad']"
100323,323,2.45,10/6/2022,727301,505,True,['Sprite']
100324,324,4.34,10/6/2022,871008,60,True,"['Chocolate Chunk Cookie', 'Freshly Brewed Iced Tea Unsweetened']"
100325,325,14.98,10/6/2022,721405,308,True,"['Chick-n-Strips 1 Pc.', 'Frosted Coffee', 'Strawberry Milkshake', 'Hash Browns']"
100326,326,23.99,10/6/2022,721405,204,True,"['Spicy Southwest Salad', 'Iced Coffee', 'Grilled Market Salad w/ Nuggets']"
100327,327,12.47,10/6/2022,727301,644,True,"['Egg White Grill', 'Kale Crunch', 'Dr Pepper', 'Simply Orange']"
100328,328,8.18,10/6/2022,738176,236,True,"['Diet Lemonade', 'Chicken, Egg, & Cheese Muffin']"
100329,329,22.78,10/6/2022,871851,268,True,"['Gallon Beverage', '1/2 Sweet Tea, 1/2 Unsweet Tea', '1% Chocolate Milk', 'Fruit Cup Medium']"
100330,330,1.85,10/6/2022,721405,178,True,['Waffle Potato Fries - Large']
100331,331,4.48,10/6/2022,150541,647,True,"['Lemonade', 'Buttered Biscuit']"
100332,332,18.67,10/6/2022,738176,534,True,"['Fruit Cup Large', 'Hash Brown Scramble Burrito', 'Breakfast Filets', '1% Chocolate Milk', 'Sausage, Egg, & Cheese Biscuit']"
100333,333,27.41,10/6/2022,738176,361,True,"['Spicy Chicken Sandwich - Combo', 'Grilled Market Salad w/ Grilled Nuggets', 'Simply Orange', 'Chocolate Milkshake', 'Fruit Cup Large']"
100334,334,17.88,10/7/2022,486708,253,True,"['Coca-Cola', 'Bacon, Egg, & Cheese Biscuit', 'Grilled Market Salad w/ Spicy Filet', 'Diet Lemonade']"
100335,335,9.04,10/7/2022,727301,344,True,"['Spicy Chicken Sandwich - Combo', 'Buddy Fruits Apple Sauce']"
100336,336,14.16,10/7/2022,706968,612,True,"['Chick-n-Strips 1 Pc.', 'Chick-n-Strips 3 Pc.', 'Chick-fil-A Nuggets 8 Pc.', 'Chicken Biscuit', 'Diet Coke']"
100337,337,21.21,10/7/2022,714610,93,True,"['Spicy Chicken Sandwich', 'Spicy Chicken Deluxe Sandwich', 'Grilled Market Salad w/ Grilled Nuggets', 'Chick-fil-A Nuggets (Grilled) 8 Pc.', 'Honest Kids Apple Juice']"
100338,338,15.59,10/7/2022,415480,126,True,['Gallon Beverage']
100339,339,4.39,10/7/2022,669838,588,True,['Grilled Chicken Sandwich']
100340,340,2.89,10/7/2022,150541,816,True,['Diet Lemonade']
100341,341,3.85,10/7/2022,706968,881,True,['Chick-fil-A Nuggets (Grilled) 8 Pc.']
100342,342,20.00,10/7/2022,908714,421,True,"['Grilled Market Salad w/ Nuggets', 'Sausage, Egg, & Cheese Biscuit', 'Chicken Biscuit', 'Waffle Potato Fries - Large', 'Chick-fil-A Chicken Sandwich']"
100343,343,23.57,10/7/2022,699912,157,True,"['Freshly Brewed Iced Tea Sweetened', 'Strawberry Milkshake', 'Dasani Bottled Water', 'Chocolate Milkshake', 'Grilled Chicken Cool Wrap - Combo']"
100344,344,16.39,10/7/2022,865465,465,True,"['Grilled Market Salad w/ Grilled Nuggets', 'Chick-fil-A Nuggets 8 Pc.', 'Chicken Biscuit', 'Sunjoy (1/2 Sweet Tea, 1/2 Lemonade)']"
100345,345,3.89,10/7/2022,706968,48,True,['Spicy Chicken Deluxe Sandwich']
100346,346,23.86,10/7/2022,706968,187,True,"['Grilled Market Salad w/ Grilled Nuggets', 'Cookies & Cream Milkshake', 'Grilled Chicken Sandwich - Combo', 'Spicy Chicken Sandwich']"
100347,347,8.80,10/7/2022,415480,721,True,"['Grilled Nuggets - 4 Pc.', 'Frosted Lemonade']"
100348,348,8.19,10/7/2022,871008,846,True,['Grilled Market Salad w/ Chick-fil-A Filet']
100349,349,29.97,10/7/2022,486708,370,True,"['Diet Coke', 'Grilled Market Salad', 'Grilled Market Salad w/ Spicy Filet', 'Spicy Chicken Sandwich - Combo', 'Chick-fil-A Nuggets - Combo 8 Pc.']"
